sampleDate,site,sampleTime,dissolvedOxygen,Temperature,salinity,conductivity,speciesName,Length,Count,siteComment,observers,dateId,obsId,lengthId,specObsId,modDate,sampleDateTime
5/31/16,SB_148,1218,8.579999924,24.5,29.79999924,46.00999832,Silver Perch,46,1,Seagrass virtually disappeared from South Bay in Fall of 2015. Now only 10-20% coverage when it used to be nearly 100%.,David Boyd,31,124,1569,264,11/9/17 13:01,5/31/16 12:18
5/31/16,SB_148,1218,8.579999924,24.5,29.79999924,46.00999832,Silver Perch,43,1,Seagrass virtually disappeared from South Bay in Fall of 2015. Now only 10-20% coverage when it used to be nearly 100%.,David Boyd,31,124,1568,264,11/9/17 13:00,5/31/16 12:18
5/31/16,SB_148,1218,8.579999924,24.5,29.79999924,46.00999832,Silver Perch,42,1,Seagrass virtually disappeared from South Bay in Fall of 2015. Now only 10-20% coverage when it used to be nearly 100%.,David Boyd,31,124,1567,264,11/9/17 13:00,5/31/16 12:18
5/31/16,SB_148,1218,8.579999924,24.5,29.79999924,46.00999832,Black Sea Bass,85,1,Seagrass virtually disappeared from South Bay in Fall of 2015. Now only 10-20% coverage when it used to be nearly 100%.,David Boyd,31,124,1571,265,11/9/17 13:01,5/31/16 12:18
5/31/16,SB_91,1129,8.319999695,23.89999962,29.89999962,46.06999969,Pipefish,185,1,Patchy grass.,David Boyd,31,127,1584,271,11/9/17 13:28,5/31/16 11:29
5/31/16,SB_91,1129,8.319999695,23.89999962,29.89999962,46.06999969,Pipefish,152,1,Patchy grass.,David Boyd,31,127,1583,271,11/9/17 13:28,5/31/16 11:29
5/31/16,SB_91,1129,8.319999695,23.89999962,29.89999962,46.06999969,Pipefish,151,1,Patchy grass.,David Boyd,31,127,1582,271,11/9/17 13:28,5/31/16 11:29
6/1/16,HI_10,1119,8.069999695,25.39999962,30.5,46.90999985,Bay Anchovy,82,1,NA,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,131,1585,272,11/9/17 14:07,6/1/16 11:19
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Silver Perch,113,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1609,278,11/9/17 14:16,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,153,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1604,277,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Silversides,100,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1611,279,11/9/17 14:16,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Black Sea Bass,73,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1603,276,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,155,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1605,277,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,171,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1607,277,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,189,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1608,277,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,158,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,2453,277,12/9/19 8:53,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,140,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1606,277,11/9/17 14:15,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Silversides,90,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1610,279,11/9/17 14:16,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Silversides,111,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,1612,279,11/9/17 14:16,6/1/16 12:20
6/1/16,HI_72,1220,10.56999969,26.5,30.10000038,46.40000153,Pipefish,170,1,This site and HI 77 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,135,2454,277,12/9/19 8:54,6/1/16 12:20
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,Black Sea Bass,75,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1598,274,11/9/17 14:12,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,58,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1589,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,62,2,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1588,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,61,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1587,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,60,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1586,273,11/9/17 14:09,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,Black Sea Bass,95,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1600,274,11/9/17 14:12,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,65,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1592,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,81,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1597,273,11/9/17 14:11,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,Black Sea Bass,82,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1599,274,11/9/17 14:12,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,70,2,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1590,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,67,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1591,273,11/9/17 14:10,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,79,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1596,273,11/9/17 14:11,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,80,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1595,273,11/9/17 14:11,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,75,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1594,273,11/9/17 14:11,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,American Anchovy,77,3,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1593,273,11/9/17 14:11,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,Pipefish,180,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1602,275,11/9/17 14:12,6/1/16 11:57
6/1/16,HI_77,1157,9.119999886,25.70000076,30.39999962,46.86000061,Pipefish,114,1,This site and HI 72 were the only two sites with substantial seagrass coverage.,"David Boyd, Emily Boone, Trip Byrd, Lillian, Jim",32,134,1601,275,11/9/17 14:12,6/1/16 11:57
10/26/16,HI_72,1015,6.420000076,13.30000019,31,47.65000153,Pipefish,134,1,NA,"Lillian, Matthew",33,136,1613,280,11/10/17 8:04,10/26/16 10:15
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,82,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1622,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,65,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1614,281,11/10/17 8:43,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,75,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1616,281,11/10/17 8:43,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,78,2,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1618,281,11/10/17 8:43,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,79,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1619,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,81,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1621,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,73,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1615,281,11/10/17 8:43,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,93,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1623,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,94,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1624,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,78,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,2455,281,12/9/19 8:56,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,80,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1620,281,11/10/17 8:44,10/27/16 11:56
10/27/16,SB_91,1156,6.5,15.5,31.10000038,77.19999695,Silversides,76,1,NA,"Art Scwarschild, David Boyd, Steve Parker Richard Ayers",34,148,1617,281,11/10/17 8:43,10/27/16 11:56
5/18/17,SB_106,950,7.78000021,22.29999924,31.70000076,48.56000137,Black Sea Bass,90,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,151,1652,290,11/10/17 11:08,NA
5/18/17,SB_106,950,7.78000021,22.29999924,31.70000076,48.56000137,Silversides,121,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,151,1653,291,11/10/17 11:08,NA
5/18/17,SB_106,950,7.78000021,22.29999924,31.70000076,48.56000137,Croaker,35,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,151,1656,292,11/10/17 11:08,NA
5/18/17,SB_106,950,7.78000021,22.29999924,31.70000076,48.56000137,Croaker,31,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,151,1654,292,11/10/17 11:08,NA
5/18/17,SB_106,950,7.78000021,22.29999924,31.70000076,48.56000137,Croaker,34,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,151,1655,292,11/10/17 11:08,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Silversides,111,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1633,284,11/10/17 11:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Silversides,110,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1632,284,11/10/17 11:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,35,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1626,282,11/10/17 11:01,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Speckled Trout,38,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1639,286,11/10/17 11:04,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Croaker,37,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1638,285,11/10/17 11:04,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Silversides,105,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1631,284,11/10/17 11:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pipefish,45,50,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1630,283,11/10/17 11:02,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,45,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,2456,282,12/9/19 9:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Croaker,34,2,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1636,285,11/10/17 11:04,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,30,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1625,282,11/10/17 11:01,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Croaker,32,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1635,285,11/10/17 11:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Croaker,31,2,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1634,285,11/10/17 11:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pipefish,50,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,2457,436,12/9/19 9:03,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Croaker,35,3,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1637,285,11/10/17 11:04,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,36,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1627,282,11/10/17 11:01,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,43,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1628,282,11/10/17 11:01,NA
5/18/17,SB_128,915,6.829999924,21.89999962,32,48.90000153,Pinfish,32,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,149,1629,282,11/10/17 11:01,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,23,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1645,289,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,21,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1643,289,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,22,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1644,289,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,24,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1646,289,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,25,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1647,289,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Pinfish,28,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1640,287,11/10/17 11:05,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,28,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1649,289,11/10/17 11:07,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,30,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1650,289,11/10/17 11:07,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,32,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1651,289,11/10/17 11:07,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Pipefish,165,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1642,288,11/10/17 11:06,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Pinfish,34,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1641,287,11/10/17 11:05,NA
5/18/17,SB_148,935,6.679999828,22,31.79999924,48.63999939,Croaker,26,3,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,150,1648,289,11/10/17 11:06,NA
5/18/17,SB_91,1010,7.480000019,22.39999962,31.60000038,48.41999817,Pipefish,190,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,152,1657,293,11/10/17 11:09,5/18/17 10:10
5/18/17,SB_91,1010,7.480000019,22.39999962,31.60000038,48.41999817,Croaker,29,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,152,1658,294,11/10/17 11:10,5/18/17 10:10
5/18/17,SB_91,1010,7.480000019,22.39999962,31.60000038,48.41999817,Croaker,31,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,152,1659,294,11/10/17 11:10,5/18/17 10:10
5/18/17,SB_91,1010,7.480000019,22.39999962,31.60000038,48.41999817,Croaker,45,1,NA,"David Lee, David Boyd, Steve parker, Ed, Becky",35,152,1660,294,11/10/17 11:10,5/18/17 10:10
5/19/17,HI_10,1019,6.329999924,22.60000038,29.39999962,45.52999878,Bay Anchovy,66,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,158,1669,299,11/10/17 11:17,5/19/17 10:19
5/19/17,HI_10,1019,6.329999924,22.60000038,29.39999962,45.52999878,Black Sea Bass,79,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,158,1668,298,11/10/17 11:17,5/19/17 10:19
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Pipefish,153,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1673,301,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Striped burrfish,205,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1682,303,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,87,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1675,302,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,110,2,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1681,302,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Pinfish,35,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1671,300,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Pinfish,31,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1670,300,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,82,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1674,302,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,88,2,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1676,302,11/10/17 11:18,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,93,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1678,302,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,95,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1679,302,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,92,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1677,302,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Silversides,105,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1680,302,11/10/17 11:19,NA
5/19/17,HI_72,952,8.260000229,22.60000038,31.20000076,47.79999924,Pipefish,143,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,159,1672,301,11/10/17 11:18,NA
5/19/17,HI_77,935,6.179999828,22.20000076,31.39999962,48.06000137,Silversides,105,1,More alga than sparce seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,160,1683,304,11/10/17 11:21,NA
5/19/17,HI_81,930,6.300000191,22.89999962,30.79999924,47.49000168,Bay Anchovy,55,1,Small patches of seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,157,1667,297,11/10/17 11:16,NA
5/19/17,HI_81,930,6.300000191,22.89999962,30.79999924,47.49000168,Pipefish,155,1,Small patches of seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,157,1663,296,11/10/17 11:16,NA
5/19/17,HI_81,930,6.300000191,22.89999962,30.79999924,47.49000168,Pipefish,160,1,Small patches of seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,157,1664,296,11/10/17 11:16,NA
5/19/17,HI_81,930,6.300000191,22.89999962,30.79999924,47.49000168,Pipefish,170,1,Small patches of seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,157,1666,296,11/10/17 11:16,NA
5/19/17,HI_81,930,6.300000191,22.89999962,30.79999924,47.49000168,Pipefish,166,1,Small patches of seagrass.,"David Boyd, David Lee, E. Murdy, S. Davely",36,157,1665,296,11/10/17 11:16,NA
5/19/17,HI_Bare_2,900,6.25,21.89999962,31.39999962,48.08000183,Bay Anchovy,55,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,155,1661,295,11/10/17 11:13,NA
5/19/17,HI_Bare_2,900,6.25,21.89999962,31.39999962,48.08000183,Bay Anchovy,71,1,NA,"David Boyd, David Lee, E. Murdy, S. Davely",36,155,1662,295,11/10/17 11:14,NA
9/13/17,HI_10,1000,6.630000114,23,NA,47.27000046,Silver Perch,90,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,163,1693,311,11/10/17 12:01,9/13/17 10:00
9/13/17,HI_10,1000,6.630000114,23,NA,47.27000046,Bluespotted Cornetfish,380,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,163,1692,310,11/10/17 12:00,9/13/17 10:00
9/13/17,HI_72,1025,7.460000038,23.20000076,NA,47.34000015,Goby,40,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,164,1694,312,11/10/17 12:02,9/13/17 10:25
9/13/17,HI_72,1025,7.460000038,23.20000076,NA,47.34000015,Atlantic Needlefish,150,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,164,1695,313,11/10/17 12:02,9/13/17 10:25
9/13/17,HI_77,1200,6.360000134,23.60000038,NA,47.25,Pinfish,140,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,167,1697,315,11/10/17 12:05,9/13/17 12:00
9/13/17,HI_77,1200,6.360000134,23.60000038,NA,47.25,Silversides,80,2,NA,"David Lee, Steve Parker, Kathy O'Hare",37,167,1700,317,11/10/17 12:05,9/13/17 12:00
9/13/17,HI_77,1200,6.360000134,23.60000038,NA,47.25,Silversides,50,2,NA,"David Lee, Steve Parker, Kathy O'Hare",37,167,1699,317,11/10/17 12:05,9/13/17 12:00
9/13/17,HI_77,1200,6.360000134,23.60000038,NA,47.25,Skilletfish,120,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,167,1698,316,11/10/17 12:05,9/13/17 12:00
9/13/17,HI_81,900,8.210000038,24,NA,43.75999832,Pipefish,17,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,161,1687,306,11/10/17 11:56,NA
9/13/17,HI_81,900,8.210000038,24,NA,43.75999832,Goby,2.5,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,161,1684,305,11/10/17 11:55,NA
9/13/17,HI_81,900,8.210000038,24,NA,43.75999832,Goby,3.5,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,161,2480,305,12/9/19 9:52,NA
9/13/17,HI_81,900,8.210000038,24,NA,43.75999832,Pipefish,14,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,161,1686,306,11/10/17 11:56,NA
9/13/17,HI_81,900,8.210000038,24,NA,43.75999832,Pipefish,12,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,161,1685,306,11/10/17 11:56,NA
9/13/17,HI_Bare_1,915,6.099999905,22.79999924,NA,47.08000183,Silversides,90,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,162,1689,307,11/10/17 11:57,NA
9/13/17,HI_Bare_1,915,6.099999905,22.79999924,NA,47.08000183,Black Sea Bass,160,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,162,1690,308,11/10/17 11:57,NA
9/13/17,HI_Bare_1,915,6.099999905,22.79999924,NA,47.08000183,Silversides,80,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,162,1688,307,11/10/17 11:57,NA
9/13/17,HI_Bare_2,925,6.139999866,22.79999924,NA,47.29999924,Atlantic Needlefish,80,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,230,2482,439,12/9/19 10:00,NA
9/13/17,HI_Bare_2,925,6.139999866,22.79999924,NA,47.29999924,Pinfish,165,1,NA,"David Lee, Steve Parker, Kathy O'Hare",37,230,2481,438,12/9/19 10:00,NA
